Contrast 0,Contrast 45,Contrast 90,Contrast 135,Dissimilarity 0,Dissimilarity 45,Dissimilarity 90,Dissimilarity 135,Homogeneity 0,Homogeneity 45,Homogeneity 90,Homogeneity 135,Energy 0,Energy 45,Energy 90,Energy 135,Correlation 0,Correlation 45,Correlation 90,Correlation 135
7.730819116,15.19158654,9.375458386,14.08812099,1.906894143,2.575921474,2.044144611,2.538401442,0.4296779922,0.3620476228,0.4167690961,0.3602729198,0.06975982557,0.06375646974,0.06815038335,0.06342898435,0.9952798423,0.9907413633,0.9942682746,0.9914138159
9.634226046,14.96134949,7.794321498,14.46565247,1.997704888,2.508804321,1.92500608,2.512954712,0.4285991406,0.3686966886,0.4244299062,0.3672093953,0.06235467329,0.05730859301,0.06191809053,0.05721709992,0.9931322409,0.9893651575,0.9944458296,0.9897174815
11.6979876,18.27557373,10.88608037,20.94802856,2.185128891,2.731140137,2.121458536,2.810943604,0.4115037212,0.3566376358,0.4168830966,0.3581808555,0.08501051292,0.08053290798,0.08595169082,0.08075686398,0.9966510387,0.9947833971,0.996884661,0.9940205679
8.008891659,13.25611877,7.521567972,12.78697205,1.847777845,2.375961304,1.855863935,2.340774536,0.4490016835,0.3888388384,0.4424413409,0.3899265078,0.1071241606,0.1002571905,0.1063848899,0.100269346,0.9950076222,0.9917607475,0.9953135045,0.9920523235
10.19813959,17.54678345,10.20231943,17.03678894,2.145367218,2.805297852,2.127386308,2.74168396,0.4044896228,0.3418199188,0.407553865,0.3504838974,0.05575229929,0.05037992099,0.05583459201,0.05103664183,0.9891530111,0.9813847356,0.9891592077,0.981925602
11.43140503,18.85180664,10.01086758,18.09173584,2.211043896,2.842193604,2.136809946,2.784942627,0.4084243633,0.3501995192,0.4088045229,0.3531636644,0.06667116431,0.06130118948,0.06644287818,0.06139074693,0.9918711213,0.9866260184,0.9928793325,0.9871651632
10.53676739,16.51068115,8.765564202,16.13658142,2.130426192,2.69152832,2.041980788,2.647171021,0.4132299081,0.3553147239,0.4121908283,0.3580216341,0.07986552445,0.07478170932,0.07970221472,0.07467148986,0.989602399,0.9837176166,0.9913451873,0.9840865661
10.62624635,19.32829285,11.34751946,18.20178223,2.186861625,2.906295776,2.282161965,2.834655762,0.3992018351,0.3383192817,0.3883095738,0.3399289272,0.0595111345,0.05412985147,0.05860239686,0.05456434053,0.9921222267,0.9855917561,0.9915224788,0.9864315839
9.807529791,15.190979,8.177665978,15.33880615,2.094737962,2.616943359,1.981198322,2.626159668,0.4136913361,0.3576925258,0.416597708,0.3576865723,0.06061524474,0.05581990603,0.06110554701,0.05576366164,0.9924267159,0.9882908674,0.993686359,0.9881769521
7.640056818,11.90899686,7.56322513,12.89747432,1.949147727,2.454765982,1.975321145,2.527539954,0.4168507037,0.3588108861,0.4090192861,0.3536864658,0.06490535634,0.05942220021,0.06410349509,0.05924720346,0.9911406263,0.9862122793,0.9912357173,0.9850677038
9.487794869,15.30448914,8.821832442,15.95372009,2.088992583,2.64994812,2.060493677,2.728927612,0.4062661338,0.3485057839,0.406417975,0.3430346259,0.04910771238,0.04456782763,0.04901139887,0.04421165604,0.9927274807,0.9882917579,0.9932374469,0.9877950788
9.57838339,15.61155701,8.539290491,15.32342529,2.006854937,2.509750366,1.95469054,2.540405273,0.4319567174,0.3808490499,0.4325729157,0.3768075627,0.07825644274,0.07289283963,0.07786266014,0.07244809334,0.9940920007,0.9903923898,0.9947311993,0.9905696988
10.83645428,16.74563599,9.967549246,19.57113647,2.098036235,2.626190186,2.092427651,2.798278809,0.4197820326,0.3611974892,0.4144029525,0.3578734836,0.05575668732,0.05049518906,0.05490750813,0.05015466943,0.9930512565,0.9892824229,0.993609581,0.9874737617
8.120728964,14.30543518,8.932924976,14.38049316,1.981806299,2.618148804,2.071695647,2.596984863,0.4122449145,0.3468028303,0.4031094652,0.3497002515,0.04580188701,0.04144792709,0.04533028888,0.04164353333,0.9942948838,0.9899516173,0.9937134389,0.9898988849
11.98136552,18.39859009,10.91170659,21.52671814,2.22239786,2.767486572,2.191710238,2.932235718,0.4036677068,0.3473735961,0.398417429,0.342246641,0.06986522373,0.06506525685,0.06964834473,0.06460031947,0.9952228933,0.9926846142,0.995651739,0.9914408577
7.604799976,12.45277405,7.819598127,13.43591309,1.858691026,2.364028931,1.915202456,2.451080322,0.4389913868,0.3780042256,0.4292986542,0.3738530216,0.08459413532,0.07861020618,0.08365598999,0.0783373168,0.9910092432,0.9852987364,0.9907575483,0.984138157
13.61551556,21.46211243,10.82158925,21.01290894,2.287360165,2.84413147,2.165764835,2.844696045,0.4007121829,0.3504037912,0.403755628,0.3488133441,0.06554757682,0.06092677125,0.06565827415,0.06055351863,0.9944372191,0.9912553694,0.9955790334,0.9914383326
17.03989847,26.67991638,14.31544869,28.81710815,2.555249878,3.193771362,2.436344844,3.32244873,0.3843866777,0.3326423343,0.3863365558,0.326632801,0.06648097871,0.06165192637,0.06638825631,0.06136296268,0.9937992048,0.990317203,0.9947899972,0.9895415149
10.58152967,17.43284607,9.480955131,16.93409729,2.193245379,2.800369263,2.118266659,2.771377563,0.4007362218,0.3476388914,0.4073164459,0.3455834866,0.07437140892,0.06936966301,0.07526914107,0.06940255105,0.9908635796,0.9849670511,0.9918159135,0.9853970828
15.54477748,26.01571655,13.57741063,24.90136719,2.639013862,3.386230469,2.526766172,3.336181641,0.3612004457,0.3069756881,0.3635589321,0.3083057629,0.04468638357,0.04070678306,0.04428611897,0.04083214177,0.994702085,0.9911511297,0.9953716312,0.9915301025
10.6562196,16.67724609,9.019637646,16.45019531,2.206347276,2.797729492,2.13566999,2.785614014,0.3957604994,0.3373411937,0.3926209488,0.3374780673,0.06182537056,0.05660597588,0.06154824279,0.0566865749,0.9843181931,0.9754685044,0.9867201565,0.9758027168
17.80842656,28.03211975,13.68117704,27.83258057,2.67889713,3.377304077,2.470604329,3.395843506,0.3689989474,0.3148708939,0.3749035904,0.312045457,0.047848919,0.04378119526,0.04822612773,0.0437040661,0.9928885632,0.988835485,0.9945448262,0.9889150389
9.279988448,11.97058105,7.968111625,17.65490723,1.892403332,2.30267334,1.866822714,2.511505127,0.443476983,0.384593634,0.4412932618,0.3819652599,0.08645704449,0.08095177543,0.08619423102,0.08070197909,0.9937908576,0.9920104013,0.9946687865,0.988216466
10.13975863,17.0977478,9.445114908,16.37934875,2.068838157,2.641540527,2.058380958,2.648208618,0.423729541,0.3697757893,0.4176139748,0.3629044062,0.07122212308,0.06621726225,0.07089249098,0.06581625332,0.9937413276,0.9894756522,0.9941718017,0.9899177655
17.76079159,27.86802673,13.64979025,27.84535217,2.672634971,3.36491394,2.464813351,3.392593384,0.3697239,0.3157452352,0.3760594321,0.3129918784,0.04800698417,0.04391930658,0.04838171791,0.0438451805,0.9928970109,0.9888846944,0.9945492476,0.9888938098
10.77828611,18.41577148,9.765731396,17.19902039,2.075860287,2.70022583,2.03412269,2.594192505,0.4272086218,0.3651239277,0.4223380045,0.3700645948,0.07777469682,0.07205295603,0.07696619899,0.0721467295,0.9944495755,0.9905433323,0.9949735857,0.9911681108
10.22513375,17.24363708,9.629119042,15.90054321,2.233523833,2.897781372,2.202228234,2.79397583,0.3864265863,0.3264462866,0.3864662272,0.3333230636,0.05493563109,0.04982098729,0.05501083498,0.05034180233,0.9872018297,0.978417817,0.9879389516,0.9800989668
12.09675409,20.3259605,10.25301387,18.52678571,2.207825897,2.833739177,2.147982893,2.772287608,0.4106762862,0.3495606853,0.401812815,0.3513272974,0.0570854297,0.05226634443,0.05650261411,0.05237620475,0.9906885462,0.9843973043,0.9921037379,0.9857783187
14.49332746,26.80683899,14.96630289,26.23182678,2.325586697,3.119857788,2.381064567,3.069900513,0.4081180779,0.3445628635,0.4009760733,0.347200072,0.0670127279,0.0623741662,0.06690137965,0.06219545688,0.9959081865,0.9924508894,0.9957743908,0.9926128171
12.06961333,21.08106995,11.82125486,20.94232178,2.199568337,2.865829468,2.201361868,2.852203369,0.4103312829,0.3487911572,0.4071829955,0.3491388361,0.06518268325,0.06030236951,0.06479928061,0.06017131423,0.9958537637,0.9927798029,0.9959384321,0.9928273243
17.03989847,26.67991638,14.31544869,28.81710815,2.555249878,3.193771362,2.436344844,3.32244873,0.3843866777,0.3326423343,0.3863365558,0.326632801,0.06648097871,0.06165192637,0.06638825631,0.06136296268,0.9937992048,0.990317203,0.9947899972,0.9895415149
10.2656554,16.98974609,9.121443337,16.14707947,2.102626459,2.68359375,2.071042072,2.689559937,0.4154926194,0.3568743301,0.4114442094,0.3572116037,0.07032204745,0.06473782276,0.06963658089,0.06471578405,0.993858508,0.989857549,0.9945400462,0.9903605725
9.931724222,14.85919189,8.678547544,16.28215027,2.152115759,2.654968262,2.077410627,2.759811401,0.4000002367,0.3476552632,0.402325003,0.3424205022,0.05776156783,0.05310916612,0.05799954282,0.05265546453,0.9881131396,0.9822377755,0.9896155115,0.9805367219
15.27197836,23.8881073,14.64509363,29.07084656,2.475893726,3.18031311,2.475164154,3.235397339,0.3795040975,0.3203503574,0.3729689923,0.3213874808,0.04697071675,0.04234911627,0.04634608613,0.04208649951,0.9939943932,0.9906256218,0.9942362924,0.9885916984
10.46724526,17.24821472,9.340330131,16.70877075,2.13307089,2.737625122,2.089235773,2.72366333,0.4064985604,0.3469164962,0.4033597945,0.3490300849,0.04983918633,0.04511689144,0.0495674337,0.04532601524,0.9932500292,0.9888977075,0.993982533,0.9892447517
6.88386126,12.00039673,7.06379195,11.1552124,1.838171814,2.387756348,1.866837913,2.331604004,0.4346131041,0.3726373995,0.4309361687,0.3762021158,0.07545897085,0.06959204236,0.07501303028,0.06969698321,0.9956456666,0.9924237772,0.9955288482,0.9929573812
11.79441269,21.10971069,12.34662269,20.95858765,2.289275292,2.984527588,2.344677164,3.029022217,0.391752354,0.337184135,0.3881186642,0.3316927895,0.06274990908,0.05834510319,0.06267371649,0.05820022998,0.9936010546,0.9885837467,0.9933100393,0.9886655388
12.59800584,19.3285675,9.750379985,19.55322266,2.25650535,2.824356079,2.096227505,2.851715088,0.4098499075,0.3548004661,0.4150456882,0.3537480707,0.07457712777,0.06997447253,0.07545220373,0.06979354355,0.9880138092,0.9816164478,0.9907236918,0.9814029153
16.88193093,34.9324646,19.20157466,30.22750854,2.604997568,3.58505249,2.730909533,3.46774292,0.3725972342,0.3109552708,0.3669137327,0.3143414446,0.05418071753,0.04989677102,0.05426403868,0.05015757307,0.9947610186,0.9891859283,0.994048107,0.9906424281
8.115819553,12.97154236,8.060645671,14.05645752,1.909989056,2.405380249,1.940266294,2.493988037,0.4336901273,0.376679184,0.4287990006,0.3727968207,0.08008987567,0.07490349163,0.08020878899,0.07425583521,0.9893529015,0.983005634,0.9894254347,0.9815840592
8.86796267,15.60813904,8.755699781,14.24694824,2.03150839,2.699356079,2.062150413,2.563903809,0.4156147535,0.3509978052,0.4093412186,0.3595974856,0.06738444777,0.06149269464,0.06704791097,0.06226602827,0.9891917536,0.9809980334,0.9893212275,0.9826551081
13.18278818,21.06158447,10.38342048,20.32122803,2.321163667,2.968231201,2.154821255,2.901397705,0.3992003716,0.3405927493,0.4057373464,0.3452197701,0.06342642682,0.05858669239,0.06367263547,0.05877156892,0.9954615883,0.9927691994,0.996425473,0.9930233803
8.149182271,12.91647339,7.985089373,14.0705719,1.913591318,2.40057373,1.931313838,2.49256897,0.4332608576,0.3770258588,0.4297265937,0.3727724589,0.08080992155,0.07573534826,0.08114537572,0.07509631368,0.9893116467,0.9830846944,0.989528493,0.9815733708
10.58291282,16.66705322,9.507827699,16.95960999,2.237430083,2.831542969,2.177513983,2.828231812,0.3895587159,0.3338613607,0.3912516035,0.3366610306,0.05737681526,0.05248475157,0.05753254154,0.0524995352,0.9862995406,0.9784395952,0.987696553,0.9780641383
12.46327821,24.36659241,12.47344662,19.67001343,2.189992704,2.988632202,2.239770793,2.770721436,0.4151741804,0.3485891951,0.4040950855,0.3553057426,0.05869011903,0.0535774599,0.05800217962,0.053933532,0.991890332,0.9841810294,0.9918826426,0.9872302649
11.60593993,19.40625,10.71449416,19.65563965,2.153027724,2.752655029,2.0989482,2.713195801,0.4158558005,0.3649317333,0.4221256607,0.3639421344,0.07708165474,0.07233911238,0.07760075745,0.0723082193,0.9963484073,0.9939117864,0.996630471,0.9938335241
13.82272921,27.86938477,15.09595392,22.87988281,2.439734314,3.323669434,2.503328672,3.110961914,0.3797373448,0.3212220476,0.3779334617,0.3244399513,0.0611678374,0.05686998278,0.06132508871,0.05724626697,0.9948281194,0.989596235,0.994354208,0.9914588934
13.50202152,20.13180542,10.83684946,22.82743835,2.21797483,2.758728027,2.105088765,2.836471558,0.421194044,0.3685414974,0.42364424,0.3656013873,0.07851837976,0.0733002647,0.07854136803,0.07332172843,0.9957176308,0.9936319173,0.9965627727,0.9927792069
7.087285182,11.02148437,6.707415803,11.63916016,1.862941796,2.318806966,1.834399288,2.382609049,0.4303193024,0.3761983857,0.4311239449,0.3695940325,0.08107662047,0.0751582587,0.08126334479,0.07493556768,0.9907238765,0.9856008748,0.9912175445,0.9847937339
11.22530095,17.26353455,9.806192242,19.22396851,2.045400657,2.551589966,1.996032952,2.641418457,0.4344007276,0.3788169644,0.4330692628,0.3776147162,0.08396825562,0.07858259997,0.0839057344,0.07842250594,0.9935013488,0.9900327996,0.9943228399,0.9889009265
11.55403037,19.57482394,11.53632561,20.91567635,2.195604556,2.841475939,2.23503407,2.912595364,0.4087563084,0.3489811484,0.3993230087,0.343385775,0.07529748122,0.0693655323,0.07362064638,0.06925982602,0.9934378272,0.9889150935,0.9934506162,0.9881557985
13.2265777,21.15087891,10.49796328,20.48988342,2.325647495,2.979919434,2.165521644,2.913833618,0.3983136954,0.3394607607,0.4047939972,0.3444417894,0.06275479074,0.05792235022,0.06305812231,0.05811876357,0.995451349,0.9927443029,0.9963888858,0.9929710484
